Primal Rage,10E,G,Enchantment,,Ferocity and cunning accounted for half the victory. Gravity accounted for the rest.,U,{1}{G},"Creatures you control have trample. #(If a creature you control would deal enough damage to its blockers to destroy them, you may have it deal the rest of its damage to defending player or planeswalker.)#",,Brian Snoddy,286\383
Primal Whisperer,LE,G,Creature - Elf Soldier,2\2,,R,{4}{G},"Primal Whisperer gets +2/+2 for each face-down creature on the battlefield.
Morph {3}{G} #(You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)#",,Greg Staples,135\145
Primalcrux,EVE,G,Creature - Elemental,*\*,"When nature is backed into a corner, just like its children, it lashes out.",R,{G}{G}{G}{G}{G}{G},"Trample
#Chroma# - Primalcrux's power and toughness are each equal to the number of green mana symbols in the mana costs of permanents you control.",,Wayne Reynolds,73\180
Primeval Force,PT,G,Creature - Elemental,8\8,,R,{2}{G}{G}{G},"When Primeval Force enters the battlefield, sacrifice it unless you sacrifice three Forests.",,Randy Gallegos,189\222
Primeval Force,8E,G,Creature - Elemental,8\8,It has germinated in the earth for thousands of years. Finally it wakes to the battle's call.,R,{2}{G}{G}{G},"When Primeval Force enters the battlefield, sacrifice it unless you sacrifice three Forests.",,Randy Gallegos,273\350
Primeval Light,GP,G,Sorcery,,"'Look to the old tomes, those bound in hides and written in yarberry ink. They hold the spells that can free us of the clutter of modern magecraft.'
-Dravash, dowsing shaman",U,{3}{G},Destroy all enchantments target player controls.,,Jim Nelson,93\165
Primeval Shambler,8E,B,Creature - Horror Mercenary,3\3,"His mind, like his body, is made up of the swamp's flotsam.",U,{4}{B},{B}: Primeval Shambler gets +1/+1 until end of turn.,,Chippy,156\350
Primeval Shambler,MM,B,Creature - Horror Mercenary,3\3,"His mind, like his body, is made up of the swamp's flotsam.",U,{4}{B},{B}: Primeval Shambler gets +1/+1 until end of turn.,,Chippy,152\350
Primitive Etchings,SC,G,Enchantment,,Ancient carvings in the trees of Krosa glow with power once again.,R,{2}{G}{G},"Reveal the first card you draw each turn. Whenever you reveal a creature card this way, draw a card.",,David Martin,126\143
Primitive Justice,AL,R,Sorcery,,,U,{1}{R},"As an additional cost to cast Primitive Justice, you may pay {1}{R} and/or {1}{G} any number of times.
Destroy target artifact. For each additional {1}{R} you paid, destroy another target artifact. For each additional {1}{G} you paid, destroy another target artifact, and you gain 1 life.",,Anthony Waters,
Primoc Escapee,LE,U,Creature - Bird Beast,4\4,"Though a completely artificial species, primocs are a natural fit for the skies of Otaria.",U,{6}{U},"Flying
Cycling {2} #({2}, Discard this card: Draw a card.)#",,Tony Szczudlo,49\145
Primordial Ooze,5E,R,Creature - Ooze,1\1,,U,{R},"Primordial Ooze attacks each turn if able.
At the beginning of your upkeep, put a +1/+1 counter on Primordial Ooze. Then you may pay {X}, where X is the number of +1/+1 counters on it. If you don't, tap Primordial Ooze and it deals X damage to you.",,Randy Gallegos,261\448
Primordial Ooze,LG,R,Creature - Ooze,1\1,"The thick, moving mass from the beginning of evolution swallows and digests the animate and inanimate as it unthinkingly strives to continue its existence.",U,{R},"Primordial Ooze attacks each turn if able.
At the beginning of your upkeep, put a +1/+1 counter on Primordial Ooze. Then you may pay {X}, where X is the number of +1/+1 counters on it. If you don't, tap Primordial Ooze and it deals X damage to you.",,Sandra Everingham,160\310
Primordial Ooze,CH,R,Creature - Ooze,1\1,"The thick, moving mass from the beginning of evolution swallows and digests the animate and inanimate as it unthinkingly strives to continue its existence.",U,{R},"Primordial Ooze attacks each turn if able.
At the beginning of your upkeep, put a +1/+1 counter on Primordial Ooze. Then you may pay {X}, where X is the number of +1/+1 counters on it. If you don't, tap Primordial Ooze and it deals X damage to you.",,Sandra Everingham,54\125
Primordial Sage,RAV,G,Creature - Spirit,4\5,"For each creature that arrives in its audience, the sage imparts another piece of ancient wisdom for all to hear.",R,{4}{G}{G},"Whenever you cast a creature spell, you may draw a card.",,Justin Sweet,177\306
Prince of Thralls,ALA,Gld,Creature - Demon,7\7,'There are none alive that I cannot crush. There are none dead that I do not command.',M,{4}{U}{B}{B}{R},"Whenever a permanent an opponent controls is put into a graveyard, put that card onto the battlefield under your control unless that opponent pays 3 life.",,Paul Bonner,182\249
Princess Lucrezia,LG,Gld,Legendary Creature - Human Wizard,5\4,,U,{3}{U}{U}{B},{T}: Add {U} to your mana pool.,,"Edward Beard, Jr.",249\310
Prismatic Boon,MI,Gld,Instant,,"'How ironic that the greatest forge of civilization is battle.'
-Mangara",U,{X}{W}{U},X target creatures gain protection from the color of your choice until end of turn.,,Tom Gianni,
Prismatic Circle,MI,W,Enchantment,,,C,{2}{W},"Cumulative upkeep {1} #(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)#
As Prismatic Circle enters the battlefield, choose a color.
{1}: The next time a source of your choice of the chosen color would deal damage to you this turn, prevent that damage.",,Pete Venters,
Prismatic Lace,MI,U,Instant,,,R,{U},Target permanent becomes the color or colors of your choice. #(This effect lasts indefinitely.)#,,David O'Connor,
Prismatic Lens,TSP,Art,Artifact,,"It bends not light but mana, aligning its chaotic currents into the sharp angles necessary for the mystic's purposes.",C,{2},"{T}: Add {1} to your mana pool.
{1}, {T}: Add one mana of any color to your mana pool.",,Alan Pollack,262\301
Prismatic Omen,SHM,G,Enchantment,,"In times of portent, the land sculpts itself in accordance with the sigils burned on the sky.",R,{1}{G},Lands you control are every basic land type in addition to their other types.,,John Avon,126\301
Prismatic Strands,JU,W,Instant,,,C,{2}{W},"Prevent all damage that sources of the color of your choice would deal this turn.
Flashback-Tap an untapped white creature you control. #(You may cast this card from your graveyard for its flashback cost. Then exile it.)#",,Eric Peterson,18\143
Prismatic Ward,5E,W,Enchantment - Aura,,,C,{1}{W},"Enchant creature
As Prismatic Ward enters the battlefield, choose a color.
Prevent all damage that would be dealt to enchanted creature by sources of the chosen color.",,Zina Saunders,53\448
Prismatic Ward,IA,W,Enchantment - Aura,,"'These, of all spells, must have common components I can isolate and use.'
-Halvor Arensson, Kjeldoran Priest",C,{1}{W},"Enchant creature
As Prismatic Ward enters the battlefield, choose a color.
Prevent all damage that would be dealt to enchanted creature by sources of the chosen color.",,L. A. Williams,47\383
Prismatic Wardrobe,UG,W,Sorcery,,"'Spring in Dominaria means pastels!'
-Excerpt from Mage's Home Journal",C,{W},Destroy target card that does not share a color with clothing worn by its controller. You cannot choose an artifact or land card.,,D. Alexander Gregory,12\88
Prismwake Merrow,SHM,U,Creature - Merfolk Wizard,2\1,'Seeing is believing' is a fact the merrows ruthlessly exploit in their dealings with the other residents of Shadowmoor.,C,{2}{U},"Flash
When Prismwake Merrow enters the battlefield, target permanent becomes the color or colors of your choice until end of turn.",,Wayne England,46\301
Prison Barricade,IN,W,Creature - Wall,1\3,,C,{1}{W},"Defender #(This creature can't attack.)#
Kicker {1}{W} #(You may pay an additional {1}{W} as you cast this spell.)#
If the kicker cost was paid, Prison Barricade enters the battlefield with a +1/+1 counter on it and with 'Prison Barricade can attack as though it didn't have defender.'",,Thomas Gianni,25\350
Prison Term,SHM,W,Enchantment - Aura,,Clear out the cell. Bring in the next prisoner.,U,{1}{W}{W},"Enchant creature
Enchanted creature can't attack or block and its activated abilities can't be activated.
Whenever a creature enters the battlefield under an opponent's control, you may attach Prison Term to that creature.",,Zoltan Boros & Gabor Szikszai,18\301
Pristine Angel,DS,W,Creature - Angel,4\4,,R,{4}{W}{W},"Flying
As long as Pristine Angel is untapped, it has protection from artifacts and from all colors.
Whenever you cast a spell, you may untap Pristine Angel.",,Scott M. Fischer,9\165
Private Research,UD,U,Enchantment - Aura,,,U,{U},"Enchant creature
At the beginning of your upkeep, you may put a page counter on Private Research.
When enchanted creature is put into a graveyard, draw a card for each page counter on Private Research.",,Scott M. Fischer,41\143
Privileged Position,RAV,Gld,Enchantment,,,R,{2}{GW}{GW}{GW},"#({GW} can be paid with either {G} or {W}.)#
Other permanents you control can't be the targets of spells or abilities your opponents control.",,Wayne England,251\306
Prized Unicorn,M10,G,Creature - Unicorn,2\2,"'The desire for its magic horn inspires such bloodthirsty greed that all who see the unicorn will kill to possess it.'
-Dionus, elvish archdruid",U,{3}{G},All creatures able to block Prized Unicorn do so.,,Sam Wood,199\249
Probe,IN,U,Sorcery,,,C,{2}{U},"Kicker {1}{B} #(You may pay an additional {1}{B} as you cast this spell.)#
Draw three cards, then discard two cards.
If the kicker cost was paid, target player discards two cards.",,Eric Peterson,66\350
Proclamation of Rebirth,DIS,W,Sorcery,,,R,{2}{W},"Return up to three target creature cards with converted mana cost 1 or less from your graveyard to the battlefield.
Forecast - {5}{W}, Reveal Proclamation of Rebirth from your hand: Return target creature card with converted mana cost 1 or less from your graveyard to the battlefield. #(Activate this ability only during your upkeep and only once each turn.)#",,William Simpson,15\180
Prodigal Pyromancer,10E,R,Creature - Human Wizard,1\1,"'What am I looking at? Ashes, dead man.'",C,{2}{R},{T}: Prodigal Pyromancer deals 1 damage to target creature or player.,,Jeremy Jarvis,221\383
Prodigal Pyromancer,M10,R,Creature - Human Wizard,1\1,"'What am I looking at? Ashes, dead man.'",U,{2}{R},{T}: Prodigal Pyromancer deals 1 damage to target creature or player.,,Jeremy Jarvis,151\249
Prodigal Pyromancer,PLC,R,Creature - Human Wizard,1\1,"'Learn to burn!'
-Institute of Arcane Studies motto",C,{2}{R},{T}: Prodigal Pyromancer deals 1 damage to target creature or player.,,Jeremy Jarvis,118\165
Prodigal Sorcerer,R,U,Creature - Human Wizard,1\1,Occasionally a member of the Institute of Arcane Study acquires a taste for worldly pleasures. Seldom do they have trouble finding employment.,C,{2}{U},{T}: Prodigal Sorcerer deals 1 damage to target creature or player.,,Douglas Shuler,75\306
Prodigal Sorcerer,6E,U,Creature - Human Wizard,1\1,Occasionally members of the Institute of Arcane Study acquire a taste for worldly pleasures. Seldom do they have trouble finding employment.,C,{2}{U},{T}: Prodigal Sorcerer deals 1 damage to target creature or player.,,Douglas Shuler,88\350
Prodigal Sorcerer,U,U,Creature - Human Wizard,1\1,Occasionally a member of the Institute of Arcane Study acquires a taste for worldly pleasures. Seldom do they have trouble finding employment.,C,{2}{U},{T}: Prodigal Sorcerer deals 1 damage to target creature or player.,,Douglas Shuler,74\302
Prodigal Sorcerer,5E,U,Creature - Human Wizard,1\1,Occasionally a member of the Institute of Arcane Study acquires a taste for worldly pleasures. Seldom do they have trouble finding employment.,C,{2}{U},{T}: Prodigal Sorcerer deals 1 damage to target creature or player.,,Douglas Shuler,112\448
Prodigal Sorcerer,A,U,Creature - Human Wizard,1\1,Occasionally a member of the Institute of Arcane Study acquires a taste for worldly pleasures. Seldom do they have trouble finding employment.,C,{2}{U},{T}: Prodigal Sorcerer deals 1 damage to target creature or player.,,Douglas Shuler,73\295
Prodigal Sorcerer,7E,U,Creature - Human Wizard,1\1,He wastes his amazing talents on proving how amazing he really is.,C,{2}{U},{T}: Prodigal Sorcerer deals 1 damage to target creature or player.,,Anthony Szczudlo,94\350
Prodigal Sorcerer,4E,U,Creature - Human Wizard,1\1,Occasionally a member of the Institute of Arcane Study acquires a taste for worldly pleasures. Seldom do they have trouble finding employment.,C,{2}{U},{T}: Prodigal Sorcerer deals 1 damage to target creature or player.,,Douglas Shuler,94\378
Prodigal Sorcerer,TSB,U,Creature - Human Wizard,1\1,"Occasionally, members of the Institute of Arcane Study acquire a taste for worldly pleasures. Seldom do they have trouble finding employment.",R,{2}{U},{T}: Prodigal Sorcerer deals 1 damage to target creature or player.,,Douglas Shuler,29\121
Prodigal Sorcerer,FNM,U,Creature - Human Wizard,1\1,,C,{2}{U},{T}: Prodigal Sorcerer deals 1 damage to target creature or player.,,Douglas Shuler,
Prodigal Sorcerer,B,U,Creature - Human Wizard,1\1,Occasionally a member of the Institute of Arcane Study acquires a taste for worldly pleasures. Seldom do they have trouble finding employment.,C,{2}{U},{T}: Prodigal Sorcerer deals 1 damage to target creature or player.,,Douglas Shuler,74\302
Profane Command,LRW,B,Sorcery,,,R,{X}{B}{B},Choose two - Target player loses X life; or return target creature card with converted mana cost X or less from your graveyard to the battlefield; or target creature gets -X/-X until end of turn; or up to X target creatures gain fear until end of turn. #(They can't be blocked except by artifact creatures and/or black creatures.)#,,Wayne England,135\301
Profane Prayers,ON,B,Sorcery,,"'We have ways to make you talk, but you have nothing interesting to say.'",C,{2}{B}{B},"Profane Prayers deals X damage to target creature or player and you gain X life, where X is the number of Clerics on the battlefield.",,Alan Pollack,162\350
Progenitus,CFX,Gld,Legendary Creature - Hydra Avatar,10\10,The Soul of the World has returned.,M,{W}{W}{U}{U}{B}{B}{R}{R}{G}{G},"Protection from everything
If Progenitus would be put into a graveyard from anywhere, reveal Progenitus and shuffle it into its owner's library instead.",,Jaime Jones,121\145
Prohibit,IN,U,Instant,,,C,{1}{U},"Kicker {2} #(You may pay an additional {2} as you cast this spell.)#
Counter target spell if its converted mana cost is 2 or less. If the kicker cost was paid, counter that spell if its converted mana cost is 4 or less instead.",,Adam Rex,67\350
Promise of Bunrei,SOK,W,Enchantment,,'I am not afraid to die today nor afraid of what death will bring.',R,{2}{W},"When a creature you control is put into a graveyard from the battlefield, sacrifice Promise of Bunrei. If you do, put four 1/1 colorless Spirit creature tokens onto the battlefield.",,Stephen Tappin,24\165
Promise of Power,MR,B,Sorcery,,,R,{2}{B}{B}{B},"Choose one - You draw five cards and you lose 5 life; or put an X/X black Demon creature token with flying onto the battlefield, where X is the number of cards in your hand as the token enters the battlefield.
Entwine {4} #(Choose both if you pay the entwine cost.)#",,Kev Walker,74\306
Promise of Power,DDC,B,Sorcery,,,R,{2}{B}{B}{B},"Choose one - You draw five cards and you lose 5 life; or put an X/X black Demon creature token with flying onto the battlefield, where X is the number of cards in your hand as the token enters the battlefield.
Entwine {4} #(Choose both if you pay the entwine cost.)#",,Kev Walker,54\62
Promised Kannushi,SOK,G,Creature - Human Druid,1\1,,C,{G},"Soulshift 7 #(When this is put into a graveyard from the battlefield, you may return target Spirit card with converted mana cost 7 or less from your graveyard to your hand.)#",,Matt Thompson,141\165
Propaganda,TE,U,Enchantment,,"'You've failed Gerrard. You've failed the Legacy. You've failed yourself. I can do no more.'
-Volrath, to Karn",U,{2}{U},Creatures can't attack you unless their controller pays {2} for each creature he or she controls that's attacking you.,,Jeff Miracola,
Proper Burial,DIS,W,Enchantment,,Properly honored dead gain the peace of the grave and freedom from the call of the Ghost Quarter.,R,{3}{W},"Whenever a creature you control is put into a graveyard from the battlefield, you gain life equal to that creature's toughness.",,Luca Zontini,16\180
Prophecy,HL,W,Sorcery,,,C,{W},"Reveal the top card of target opponent's library. If it's a land, you gain 1 life. That player then shuffles his or her library.
Draw a card at the beginning of the next turn's upkeep.",,Christopher Rush,
Prophetic Bolt,AP,Gld,Instant,,,R,{3}{U}{R},Prophetic Bolt deals 4 damage to target creature or player. Look at the top four cards of your library. Put one of those cards into your hand and the rest on the bottom of your library.,,Dave Dorman,116\143
Proposal,PR,W,Sorcery,,,R,{W}{W}{W}{W},"Allows Richard to propose to Lily. If the proposal is accepted both players win; mix the cards in play, both libraries, and both graveyards as a shared deck.",,Quinton Hoover,
Prosperity,6E,U,Sorcery,,"'Wealth is a good thing, compared to poverty-your food is better, your robes are softer, and your companions have bathed more recently.'
-Kukemssa pirate",U,{X}{U},Each player draws X cards.,,Dan Frazier,89\350
Prosperity,OV,U,Sorcery,,,R,{X}{U},Each player draws X cards.,,Dan Frazier,
Prosperity,PT,U,Sorcery,,'Life can never be too good.',R,{X}{U},Each player draws X cards.,,Phil Foglio,67\222
Prosperity,VI,U,Sorcery,,"'Wealth is a good thing, compared to poverty-your food is better, your robes are softer, and your companions have bathed more recently.'
-Kipkemboi, Kukemssa pirate",U,{X}{U},Each player draws X cards.,,Dan Frazier,
Protean Hulk,DIS,G,Creature - Beast,6\6,"'Meat #and# eggs. We eat!'
-Borborygmos",R,{5}{G}{G},"When Protean Hulk is put into a graveyard from the battlefield, search your library for any number of creature cards with total converted mana cost 6 or less and put them onto the battlefield. Then shuffle your library.",,Matt Cavotta,90\180
Protean Hydra,M10,G,Creature - Hydra,0\0,,M,{X}{G},"Protean Hydra enters the battlefield with X +1/+1 counters on it.
If damage would be dealt to Protean Hydra, prevent that damage and remove that many +1/+1 counters from it.
Whenever a +1/+1 counter is removed from Protean Hydra, put two +1/+1 counters on it at the beginning of the end step.",,Jim Murray,200\249
Protective Bubble,LRW,U,Enchantment - Aura,,Skilled merrow rudders ensure their charges arrive on time and without incident.,C,{3}{U},"Enchant creature
Enchanted creature is unblockable and has shroud. #(It can't be the target of spells or abilities.)#",,Steve Ellis,80\301
Protective Sphere,IN,W,Enchantment,,,C,{2}{W},"{1}, Pay 1 life: Prevent all damage that would be dealt to you this turn by a source of your choice that shares a color with the mana spent on this activation cost. #(Colorless mana prevents no damage.)#",,Rebecca Guay,26\350
Proteus Machine,SC,Art,Artifact Creature - Shapeshifter,2\2,,U,{3},"Morph {0} #(You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)#
When Proteus Machine is turned face up, it becomes the creature type of your choice. #(This effect lasts indefinitely.)#",,Greg Staples,141\143
Proteus Staff,MR,Art,Artifact,,,R,{3},"{2}{U}, {T}: Put target creature on the bottom of its owner's library. That creature's controller reveals cards from the top of his or her library until he or she reveals a creature card. The player puts that card onto the battlefield and the rest on the bottom of his or her library in any order. Activate this ability only any time you could cast a sorcery.",,Trevor Hairsine,230\306
Protomatter Powder,ALA,U,Artifact,,"'There is no such thing as scrap metal. All such material can be repaired with the proper bonding agent.'
-Quennus, metallurgeon",U,{2}{U},"{4}{W}, {T}, Sacrifice Protomatter Powder: Return target artifact card from your graveyard to the battlefield.",,Francis Tsai,53\249
Provoke,SH,G,Instant,,"Mirri did not have time to think, only to react.",C,{1}{G},"Untap target creature you don't control. That creature blocks this turn if able.
Draw a card.",,Terese Nielsen,113\142
Prowess of the Fair,LRW,B,Tribal Enchantment - Elf,,"An elvish duel is a thing of beauty: the warriors' grace, the crash of steel, then the artful spray of blood.",U,{1}{B},"Whenever another nontoken Elf is put into your graveyard from the battlefield, you may put a 1/1 green Elf Warrior creature token onto the battlefield.",,Jeremy Jarvis,136\301
Prowling Nightstalker,P2,B,Creature - Nightstalker,2\2,"Silent as a serpent, twisted as a lone bog tree, evil as Tojira's heart.",C,{3}{B},Prowling Nightstalker can't be blocked except by black creatures.,,Keith Parkinson,23\165
Prowling Pangolin,ON,B,Creature - Anteater Beast,6\5,"It's always hungry, yet easily sated.",U,{3}{B}{B},"When Prowling Pangolin enters the battlefield, any player may sacrifice two creatures. If a player does, sacrifice Prowling Pangolin.",,Heather Hudson,163\350
Psionic Blast,A,U,Instant,,,U,{2}{U},Psionic Blast deals 4 damage to target creature or player and 2 damage to you.,,Douglas Shuler,74\295
Psionic Blast,TSB,U,Instant,,,R,{2}{U},Psionic Blast deals 4 damage to target creature or player and 2 damage to you.,,Douglas Shuler,30\121
Psionic Blast,REW,U,Instant,,,R,{2}{U},Psionic Blast deals 4 damage to target creature or player and 2 damage to you.,,Aleksi Briclot,4\7
Psionic Blast,B,U,Instant,,,U,{2}{U},Psionic Blast deals 4 damage to target creature or player and 2 damage to you.,,Douglas Shuler,75\302
Psionic Blast,U,U,Instant,,,U,{2}{U},Psionic Blast deals 4 damage to target creature or player and 2 damage to you.,,Douglas Shuler,75\302
Psionic Entity,LG,U,Creature - Illusion,2\2,Creatures of the Æther are notorious for neglecting their own well-being.,R,{4}{U},{T}: Psionic Entity deals 2 damage to target creature or player and 3 damage to itself.,,Justin Hampton,67\310
Psionic Entity,4E,U,Creature - Illusion,2\2,Creatures of the Æther are notorious for neglecting their own well-being.,R,{4}{U},{T}: Psionic Entity deals 2 damage to target creature or player and 3 damage to itself.,,Justin Hampton,95\378
Psionic Gift,OD,U,Enchantment - Aura,,"For sale: Complete wizard's library. Rare scrolls, grimoires, and works of ancient spellcrafting! Slightly abridged.",C,{1}{U},"Enchant creature
Enchanted creature has '{T}: This creature deals 1 damage to target creature or player.'",,Orizio Daniele,95\350
Psionic Sliver,TSP,U,Creature - Sliver,2\2,"They evolved the ability to concentrate their neural activity into a single pulse, causing a disruptive but usually suicidal blast of psionic energy.",R,{4}{U},All Sliver creatures have '{T}: This creature deals 2 damage to target creature or player and 3 damage to itself.',,Wayne England,72\301
Psychatog,OD,Gld,Creature - Atog,1\2,,U,{1}{U}{B},"Discard a card: Psychatog gets +1/+1 until end of turn.
Exile two cards from your graveyard: Psychatog gets +1/+1 until end of turn.",,"Edward P. Beard, Jr.",292\350
Psychatog,REW,Gld,Creature - Atog,1\2,,R,{1}{U}{B},"Discard a card: Psychatog gets +1/+1 until end of turn.
Exile two cards from your graveyard: Psychatog gets +1/+1 until end of turn.",,"Edward P. Beard, Jr.",1\7
Psychic Allergy,DK,U,Enchantment,,,U,{3}{U}{U},"As Psychic Allergy enters the battlefield, choose a color.
At the beginning of each opponent's upkeep, Psychic Allergy deals X damage to that player, where X is the number of nontoken permanents of the chosen color he or she controls.
At the beginning of your upkeep, destroy Psychic Allergy unless you sacrifice two Islands.",,Mark Tedin,34\119
Psychic Battle,IN,U,Enchantment,,,R,{3}{U}{U},"Whenever a player chooses one or more targets, each player reveals the top card of his or her library. The player who reveals the card with the highest converted mana cost may change the target or targets. If two or more cards are tied for highest cost, the target or targets remain unchanged. Changing targets this way doesn't trigger this ability.",,Ray Lago,68\350
Psychic Drain,RAV,Gld,Sorcery,,"'Gold can be reearned, goods restored. The moroii steal youth, more precious than either, and once gone, it's gone forever.'
-Berta Suszat, civic healer",U,{X}{U}{B},Target player puts the top X cards of his or her library into his or her graveyard and you gain X life.,,Nick Percival,220\306
Psychic Membrane,MR,U,Creature - Wall,0\3,The vedalken always put their best thought forward.,U,{2}{U},"Defender #(This creature can't attack.)#
Whenever Psychic Membrane blocks, you may draw a card.",,Tony Szczudlo,46\306
Psychic Network,UG,U,Enchantment,,,R,{U},"Each player reveals the top card of his or her library to all other players by continuously holding it against his or her forehead. This does not allow a player to look at his or her own card. #(That card still counts as the top card of your library. Whenever you draw a card, draw that one and replace it with the next card of your library.)#",,Phil Foglio,26\88
Psychic Overload,DS,U,Enchantment - Aura,,,U,{3}{U},"Enchant permanent
When Psychic Overload enters the battlefield, tap enchanted permanent.
Enchanted permanent doesn't untap during its controller's untap step.
Enchanted permanent has 'Discard two artifact cards: Untap this permanent.'",,Jeremy Jarvis,28\165
Psychic Possession,DIS,U,Enchantment - Aura,,'You will do the thinking for the both of us!',R,{2}{U}{U},"Enchant opponent
Skip your draw step.
Whenever enchanted opponent draws a card, you may draw a card.",,Mark Tedin,30\180
Psychic Puppetry,CHK,U,Instant - Arcane,,,C,{1}{U},"You may tap or untap target permanent.
Splice onto Arcane {U} #(As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)#",,Joel Thomas,80\306
Psychic Purge,LG,U,Sorcery,,,C,{U},"Psychic Purge deals 1 damage to target creature or player.
When a spell or ability an opponent controls causes you to discard Psychic Purge, that player loses 5 life.",,Susan Van Camp,68\310
Psychic Spear,BOK,B,Sorcery,,"'The wizards of Takenuma Swamp faced the horrors of humanity every day. It's no wonder they fared so well against the kami.'
#-Observations of the Kami War#",C,{B},Target player reveals his or her hand. You choose a Spirit or Arcane card from it. That player discards that card.,,Ron Spears,78\165
Psychic Theft,PY,U,Sorcery,,,R,{1}{U},"Target player reveals his or her hand. You choose an instant or sorcery card from it and exile that card. You may cast that card for as long as it remains exiled. At the beginning of the next end step, if you haven't cast the card, return it to its owner's hand.",,Don Hazeltine,40\143
Psychic Trance,ON,U,Instant,,The Riptide Project was perhaps the only school devoted to preventing the spread of knowledge.,R,{2}{U}{U},"Until end of turn, Wizards you control gain '{T}: Counter target spell.'",,Rebecca Guay,102\350
Psychic Transfer,6E,U,Sorcery,,"'The memory of your existence will fade like the final stars of morning.'
-Kaervek",R,{4}{U},"If the difference between your life total and target player's life total is 5 or less, exchange life totals with that player.",,Dom!,90\350
Psychic Transfer,MI,U,Sorcery,,"'The memory of your existence will fade like the final stars of morning.'
-Kaervek",R,{4}{U},"If the difference between your life total and target player's life total is 5 or less, exchange life totals with that player.",,Dom!,
Psychic Transfer,ST,U,Sorcery,,,R,{4}{U},"If the difference between your life total and target player's life total is 5 or less, exchange life totals with that player.",,Dom!,46\173
Psychic Venom,A,U,Enchantment - Aura,,,C,{1}{U},"Enchant land
Whenever enchanted land becomes tapped, Psychic Venom deals 2 damage to that land's controller.",,Brian Snoddy,75\295
Psychic Venom,R,U,Enchantment - Aura,,,C,{1}{U},"Enchant land
Whenever enchanted land becomes tapped, Psychic Venom deals 2 damage to that land's controller.",,Brian Snoddy,76\306
Psychic Venom,U,U,Enchantment - Aura,,,C,{1}{U},"Enchant land
Whenever enchanted land becomes tapped, Psychic Venom deals 2 damage to that land's controller.",,Brian Snoddy,76\302
Psychic Venom,5E,U,Enchantment - Aura,,,C,{1}{U},"Enchant land
Whenever enchanted land becomes tapped, Psychic Venom deals 2 damage to that land's controller.",,Brian Snoddy,113\448
Psychic Venom,6E,U,Enchantment - Aura,,,C,{1}{U},"Enchant land
Whenever enchanted land becomes tapped, Psychic Venom deals 2 damage to that land's controller.",,Brian Snoddy,91\350
Psychic Venom,B,U,Enchantment - Aura,,,C,{1}{U},"Enchant land
Whenever enchanted land becomes tapped, Psychic Venom deals 2 damage to that land's controller.",,Brian Snoddy,76\302
Psychic Venom,4E,U,Enchantment - Aura,,,C,{1}{U},"Enchant land
Whenever enchanted land becomes tapped, Psychic Venom deals 2 damage to that land's controller.",,Brian Snoddy,96\378
Psychic Vortex,WL,U,Enchantment,,"'Tolaria floats upon a wheel of fortune.'
-Ertai, wizard adept",R,{2}{U}{U},"Cumulative upkeep-Draw a card. #(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)#
At the beginning of your end step, sacrifice a land and discard your hand.",,Steve Luke,
Psychogenic Probe,MR,Art,Artifact,,The same devices sold as surgeons' tools in Lumengrid are sold as implements of torture in Mephidross.,R,{2},"Whenever a spell or ability causes a player to shuffle his or her library, Psychogenic Probe deals 2 damage to him or her.",,Jeremy Jarvis,231\306
Psychotic Episode,TSP,B,Sorcery,,,C,{1}{B}{B},"Target player reveals his or her hand and the top card of his or her library. You choose a card revealed this way. That player puts the chosen card on the bottom of his or her library.
Madness {1}{B} #(If you discard this card, you may cast it for its madness cost instead of putting it into your graveyard.)#",,Drew Tucker,126\301
Psychotic Fury,DIS,R,Instant,,"'Rage, my servants. Our ancient power is renewed in blood.'
-Rakdos",C,{1}{R},"Target multicolored creature gains double strike until end of turn.
Draw a card.",,Kev Walker,68\180
Psychotic Haze,TO,B,Instant,,,C,{2}{B}{B},"Psychotic Haze deals 1 damage to each creature and each player.
Madness {1}{B} #(If you discard this card, you may cast it for its madness cost instead of putting it into your graveyard.)#",,Alex Horley,76\143
Psychotrope Thallid,PLC,G,Creature - Fungus,1\1,,U,{2}{G},"At the beginning of your upkeep, put a spore counter on Psychotrope Thallid.
Remove three spore counters from Psychotrope Thallid: Put a 1/1 green Saproling creature token onto the battlefield.
{1}, Sacrifice a Saproling: Draw a card.",,Dave Kendall,137\165
Pteron Ghost,DS,W,Creature - Spirit,1\1,Defending to the death isn't always enough.,C,{1}{W},"Flying
Sacrifice Pteron Ghost: Regenerate target artifact.",,"Edward P. Beard, Jr.",10\165
Puca's Mischief,SHM,U,Enchantment,,,R,{3}{U},"At the beginning of your upkeep, you may exchange control of target nonland permanent you control and target nonland permanent an opponent controls with an equal or lesser converted mana cost.",,Scott Altmann,47\301
